genome_ID	genome_name	curated_taxonomy	Glc	Gal	Rib	GlcNAc	Chb	GlcNAc6S	Fuc	Neu5Ac	ManNAc	LNB	LNT	LNnT	2'FL	3FL	LDFT	LNFPI	lcFHMO	SHMO	Nglyc	Ncore	GalNAc	GNB	Tan	Muc	Mal	MOS	ST	RST	PUL	IMO	Mlz	BglOS	BGL12	Mel	RFO	Lac	GOS	PG	AGII	GalAf	GA	Fru	Scr	scFOS	lcFOS	DFA	Man	bMnOS	GmOS	bMAN	Xyl	XOS	AXOS	XL	AX	Ara	aAOS	bAOS	AR	HRGP	XglOS	XGL	GlcA	GluA	GalA	Gco	Glt	Ino	Mtl	Stl	Asc	L-Xul	continent	country	non_westernized	microbiota_age_group
216816.115	Bifidobacterium longum subsp. longum CMW7750	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	North_America	US	no	adult
216816.117	Bifidobacterium longum subsp. longum 379	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Russia	no	NA
216816.126	Bifidobacterium longum subsp. longum 35624	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Ireland	no	NA
216816.144	Bifidobacterium longum 1897B	Bifidobacterium longum subsp. nov.	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Europe	Italy	no	NA
216816.145	Bifidobacterium longum subsp. longum 1890B	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	Europe	Italy	no	child
216816.146	Bifidobacterium longum subsp. longum 1886B	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	Europe	Italy	no	NA
216816.147	Bifidobacterium longum subsp. longum Indica	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	India	yes	adult
216816.167	Bifidobacterium longum subsp. longum DPC6317	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Ireland	no	child
216816.168	Bifidobacterium longum subsp. longum APC1504	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Ireland	no	child
216816.169	Bifidobacterium longum subsp. longum APC1503	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Ireland	no	child
216816.170	Bifidobacterium longum subsp. longum DPC6321	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	Europe	Ireland	no	child
216816.171	Bifidobacterium longum subsp. longum DPC6316	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Ireland	no	adult
216816.172	Bifidobacterium longum subsp. longum APC1482	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Ireland	no	child
216816.173	Bifidobacterium longum subsp. longum APC1478	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Ireland	no	child
216816.174	Bifidobacterium longum subsp. longum APC1480	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Ireland	no	child
216816.176	Bifidobacterium longum subsp. longum APC1472	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Ireland	no	child
216816.177	Bifidobacterium longum subsp. longum APC1473	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Ireland	no	child
216816.178	Bifidobacterium longum subsp. longum APC1468	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	Europe	Ireland	no	child
216816.179	Bifidobacterium longum subsp. longum APC1465	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Ireland	no	child
216816.180	Bifidobacterium longum subsp. longum APC1464	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Ireland	no	child
216816.181	Bifidobacterium longum subsp. longum APC1462	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Ireland	no	child
216816.182	Bifidobacterium longum subsp. longum DPC6323	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	Europe	Ireland	no	child
216816.183	Bifidobacterium longum subsp. longum DPC6320	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Ireland	no	adult
216816.184	Bifidobacterium longum subsp. longum APC1476	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Ireland	no	child
216816.185	Bifidobacterium longum subsp. longum APC1466	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Ireland	no	child
216816.186	Bifidobacterium longum subsp. suis APC1461	Bifidobacterium longum subsp. suis	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	Europe	Ireland	no	child
216816.1981	Bifidobacterium longum LFYP82	Bifidobacterium longum subsp. nov.	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	North_America	US	no	child
216816.1983	Bifidobacterium longum subsp. longum Bg41721_1A7	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	Asia	Bangladesh	yes	child
216816.1984	Bifidobacterium longum subsp. longum Bg009.S10_1D10	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	Bangladesh	yes	child
216816.1985	Bifidobacterium breve Bg046.S10_2D4	Bifidobacterium breve	1	1	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	Asia	Bangladesh	yes	child
216816.1988	Bifidobacterium breve Bg155.S08_4F7	Bifidobacterium breve	1	1	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	Asia	Bangladesh	yes	child
216816.1989	Bifidobacterium longum subsp. suis Bg155.S08_5B11	Bifidobacterium longum subsp. suis	1	1	1	0	1	0	1	0	0	1	1	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	Bangladesh	yes	child
216816.1991	Bifidobacterium longum subsp. longum Bg155.S09_3D10	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	Bangladesh	yes	child
216816.2011	Bifidobacterium longum subsp. longum Bg115.S08_3B11	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	Bangladesh	yes	child
216816.2012	Bifidobacterium longum subsp. longum Bg115.S08_3A11	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Asia	Bangladesh	yes	child
216816.222	Bifidobacterium longum subsp. longum UMB0788	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	1	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	North_America	US	no	NA
216816.228	Bifidobacterium longum subsp. longum DS9_3	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	North_America	US	no	NA
216816.262	Bifidobacterium longum 239-2	Bifidobacterium longum subsp. nov.	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	North_America	Canada	no	adult
216816.263	Bifidobacterium longum subsp. longum TM04-17	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.264	Bifidobacterium longum subsp. longum TM02-7	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.265	Bifidobacterium longum subsp. longum TF07-39	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.267	Bifidobacterium longum subsp. longum TF07-34	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.268	Bifidobacterium longum subsp. longum TM01-1	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.269	Bifidobacterium longum subsp. longum TF08-4AC	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.271	Bifidobacterium longum subsp. longum TF01-22	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	Asia	China	no	adult
216816.272	Bifidobacterium longum subsp. longum OM05-2BH	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.273	Bifidobacterium longum subsp. longum TF06-12AC	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.274	Bifidobacterium longum subsp. longum AF27-1BH	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	Asia	China	no	adult
216816.275	Bifidobacterium longum subsp. longum AF26-10	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.276	Bifidobacterium longum subsp. longum OF01-16	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.277	Bifidobacterium longum subsp. longum AF14-34	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.280	Bifidobacterium longum subsp. longum AF11-41	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.282	Bifidobacterium longum subsp. longum AF11-12	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.283	Bifidobacterium longum subsp. longum AF08-2	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.284	Bifidobacterium longum subsp. longum AF05-2	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.286	Bifidobacterium longum subsp. longum AF04-13	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.288	Bifidobacterium longum subsp. longum AF03-20	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.290	Bifidobacterium longum subsp. longum TM06-1	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.291	Bifidobacterium longum subsp. longum TM05-14	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.292	Bifidobacterium longum subsp. longum TM04-48B	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	Asia	China	no	adult
216816.293	Bifidobacterium longum subsp. longum AM39-8AC	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.294	Bifidobacterium longum subsp. longum AM34-3	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.295	Bifidobacterium longum subsp. longum AM42-13AT	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.296	Bifidobacterium longum subsp. longum AM39-10AC	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	Asia	China	no	adult
216816.297	Bifidobacterium longum subsp. longum AM31-13LB	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.298	Bifidobacterium longum subsp. longum AM30-9LB	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
216816.299	Bifidobacterium longum subsp. longum AM21-20	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
