	ShaoY_2019_ERR3405065_bin.8	MGYG000219774	ShaoY_2019_ERR3405918_bin.15	VatanenT_2016_SRR4305363_bin.2	BackhedF_2015_ERR525762_bin.5	ShaoY_2019_ERR3405119_bin.12	Bg42221_1E1	MurphyR_2019_SRR7352005_bin.8	ParnanenK_2018_SRR5723804_bin.1	MurphyR_2019_SRR7351807_bin.6	ShaoY_2019_ERR3404734_bin.10	PV20-2	ShaoY_2019_ERR3405915_bin.14	MurphyR_2019_SRR7352002_bin.12	Baumann-DudenhoefferAM_2018_SRR7217889_bin.9	MGYG000152456	MGYG000008610	BackhedF_2015_ERR526045_bin.2	ShaoY_2019_ERR3406125_bin.1	ShaoY_2019_ERR3406266_bin.7	ShaoY_2019_ERR3406102_bin.6	JG_Bg468	ShaoY_2019_ERR3406198_bin.10	Bg42221_1D3	YassourM_2018_SRR7280800_bin.4	MurphyR_2019_SRR7351942_bin.8	MGYG000128273	KIJ_genome_18534	DianaHT_2018_SRR6795021_bin.13	CasaburiG_2019_SRR6277129_bin.6	CokerMO_2019_SRR8692222_bin.7	MGYG000111443	MurphyR_2019_SRR7351904_bin.13	MurphyR_2019_SRR7351642_bin.8	ShaoY_2019_ERR3405213_bin.4	VatanenT_2016_SRR4408034_bin.6	FerrettiP_2018_SRR5273974_bin.15	BackhedF_2015_ERR525997_bin.2	ChuDM_2017_SRR8942415_bin.5	MurphyR_2019_SRR7351990_bin.1	MurphyR_2019_SRR7352076_bin.1	MGYG000091537	WampachL_2018_SRR5575423_bin.7	SPMP78.bin.95	TM115-191	JCM15439	MGYG000183087	DianaHT_2018_SRR6795047_bin.4	MurphyR_2019_SRR7351743_bin.7	ShaoY_2019_ERR3406246_bin.4	MurphyR_2019_SRR7351718_bin.6	KIJ_genome_26637	ShaoY_2019_ERR3405896_bin.18	SPMP38.bin.25	ShaoY_2019_ERR3404970_bin.5	DianaHT_2018_SRR6795059_bin.13	ChuDM_2017_SRR8942364_bin.1	ShaoY_2019_ERR3406028_bin.3	SS_Bg39	ShaoY_2019_ERR3405650_bin.3	ShaoY_2019_ERR3405888_bin.7	MGYG000279952	MurphyR_2019_SRR7351945_bin.4	MGYG000000756	ChuDM_2017_SRR8942351_bin.4	ShaoY_2019_ERR3406144_bin.2	ShaoY_2019_ERR3405871_bin.8	Bg41121_2E9	MurphyR_2019_SRR7351817_bin.7	ShaoY_2019_ERR3406290_bin.8	MGYG000110618	ShaoY_2019_ERR3405965_bin.2	MurphyR_2019_SRR7411410_bin.1	MurphyR_2019_SRR7352101_bin.11	ShaoY_2019_ERR3406253_bin.8	Bg41721_1F7	MurphyR_2019_SRR7351968_bin.3	ShaoY_2019_ERR3404927_bin.4	MGYG000264346	ParnanenK_2018_SRR5723876_bin.5	MurphyR_2019_SRR7351639_bin.4	ERR7738226_bin.16	ShaoY_2019_ERR3406025_bin.10	1899B	ShaoY_2019_ERR3405190_bin.3	Bcat_MC1	ShaoY_2019_ERR3405651_bin.7	MurphyR_2019_SRR7351965_bin.4	Bifidobacterium_catenulatum_BIOML_A1	VatanenT_2016_SRR4305474_bin.9	DSM16992	CokerMO_2019_SRR8692185_bin.21	VatanenT_2016_SRR4408139_bin.2	ShaoY_2019_ERR3405802_bin.7	ShaoY_2019_ERR3405657_bin.2
YassourM_2018_SRR7280800_bin.4	0.7411738081221773	0.8080744839182237	0.7701283465417412	0.8055158760403112	0.8449853950809454	0.7796450399151246	0.7306569571737108	0.8256611724240799	0.7960057288128144	0.8693529555614886	0.8152448515731557	0.7220576593881317	0.7567615842234143	0.7673859789971585	0.8189546459633893	0.8288566267803763	0.7944552274014185	0.8928082638545671	0.7810599425903005	0.8114050694288909	0.7629794876518647	0.7606897393371466	0.8180073251372469	0.7265113765001779	1.0	0.757548056893489	0.819199191270434	0.7365629835088557	0.7517794996219601	0.7952772362920199	0.8165755895155057	0.8208188947954868	0.816093045047303	0.7748967462381872	0.8482804443710861	0.8182626248268193	0.8099083399301339	0.7868453328083947	0.8078332116841223	0.8393673991648053	0.7723624526164243	0.7868429948991497	0.7690561813619069	0.7261840692058543	0.8296337478134703	0.7524135406092498	0.8047350143524249	0.696559485996625	0.8404437725812809	0.8366947013157285	0.8133366500472492	0.7112569862573018	0.8424525042047297	0.8263078381212935	0.7279721021965593	0.7040323791078819	0.8016101648553325	0.793088018074844	0.7517261952911702	0.7094053621351284	0.7568616467391076	0.7135579565363968	0.8021413378358349	0.7053939774522681	0.8433404421360448	0.8009831375957783	0.8500292004864721	0.7304287772313824	0.7497614163615306	0.7679947705646004	0.788872767705805	0.8844198454829022	0.8585289033382071	0.7272277118928976	0.7521222371173018	0.7417297629406784	0.8199225403908891	0.7225556340573527	0.7080844434116081	0.8424595179324653	0.7222652657291028	0.7253237186036323	0.7157789703193069	0.8144967206147018	0.8372333556058154	0.7281058306053829	0.8496626163168297	0.7743735221491184	0.8244501354350826	0.802517741224307	0.8640964004146516	0.8002635291301154	0.7889433725650091	0.7163854239775037	0.7687999465086365
MurphyR_2019_SRR7351942_bin.8	0.829086886551248	0.6296456973333647	0.8170488944735437	0.6793645700693117	0.6554889111379145	0.8550468517442154	0.7945784518933884	0.6732729193894659	0.6779690130056008	0.6563305290601765	0.672966761971637	0.7252499655625401	0.7979382040780671	0.9494831861201918	0.6713398019762062	0.6819629184151377	0.6605373587644175	0.7057579432941026	0.8344704694581727	0.6626838204414043	0.8151481146750615	0.6937703474991684	0.6418638561219725	0.7555099935828733	0.6784956541605491	1.0	0.6753542858678744	0.6698955285058175	0.7104091002247674	0.6678506993324173	0.6692118189362353	0.6627694941221135	0.683666732741793	0.8619204847450452	0.6669103886897303	0.6849266398110475	0.6895357998394038	0.6517264086600972	0.6827919372667072	0.6626569424239268	0.9539054599332754	0.6254069499833692	0.8141271699799423	0.6636762072429537	0.6640751778148843	0.8449600357477632	0.6412918583125309	0.6583652789770227	0.6898049999832012	0.6895055620697418	0.6876425794833373	0.6700698156503976	0.6708631371350049	0.7065306862965788	0.7078208311354954	0.720221256480122	0.6672077267580743	0.8549133015948743	0.7043922040310306	0.6778644407188525	0.8110462772265917	0.6764222670935792	0.6566480256416287	0.6823870871284534	0.6697094822285908	0.6425471457225315	0.6663010136372342	0.760858299091859	0.8042965350875719	0.8160644870834327	0.6526927573822154	0.6871281174300583	0.7023141973048068	0.8193906417462647	0.7949602037353725	0.7207101004229928	0.6556762173222103	0.6823971663850075	0.7734464505898045	0.6791848233274314	0.678093743805457	0.714920827439768	0.6804149125960469	0.6970734038657309	0.6723888845958722	0.7201968982767831	0.6957026249743818	0.8428484314996926	0.6845394283717633	0.6486677742649702	0.6619925514294066	0.68167733947944	0.6721066654123592	0.6806164977271276	0.8411047201158443
MGYG000128273	0.7894486175750537	0.8230025209171243	0.7859963029170192	0.857837771684237	0.8690160165970617	0.7900915030495282	0.7750657753429828	0.8364986923571829	0.8455054785343588	0.8580830315097437	0.8610069808122278	0.757980651506431	0.7813550433333317	0.7941306718792162	0.8537897558067352	0.8462515795666617	0.8273960631620234	0.8635126613541783	0.7957624606982189	0.8434514889335719	0.7815732705127405	0.7638378886618693	0.835700000540653	0.7716576959240177	0.8623473085560291	0.7833274434931684	1.0	0.7657655620799803	0.7976670334914825	0.8596809066454599	0.8549526510916028	0.8560403464700524	0.8748806262923448	0.8021554357490525	0.8484653075307546	0.8638306635728212	0.8393990495321632	0.8213962902362506	0.8602082889956979	0.8667924585798424	0.8020807273452909	0.8112457773778038	0.7792174982809694	0.7606318168346541	0.8649581706664333	0.8217408335983352	0.8219762633707154	0.748578697193569	0.8380773988893023	0.8504986540199756	0.8595865381354454	0.7461477250553801	0.8724201639947763	0.8471741300525859	0.7637046914420049	0.7489384771379997	0.8492590843207212	0.7972920169647056	0.7899519162951316	0.7610004438268987	0.7796490376132238	0.7575210965227661	0.8430833534439837	0.7596665056176296	0.8444669334215417	0.8188866776730495	0.8590881544419307	0.7777931235829364	0.8086422878072445	0.7736507391954199	0.824275512797009	0.8487651241511135	0.8579930865236362	0.7764547618497604	0.7554838180122945	0.7787191145874548	0.8496168982545266	0.7586962793740418	0.7564304521283786	0.8314878227759382	0.7601181965587933	0.7885167285386594	0.7588314426045315	0.8491529197469547	0.8589215350414361	0.763811839021084	0.8474675571384126	0.7970177584824757	0.8561155463764704	0.8343242846055962	0.8800969439839338	0.8488127999087771	0.8475668406749904	0.7665799819815127	0.7913109211398733
KIJ_genome_18534	0.7476784601144714	0.7108115000283345	0.7450428795406033	0.7364868055686734	0.7303878048319764	0.7536272880107293	0.7472558038497138	0.7524566009935965	0.7346011447137272	0.7356561325298929	0.7580361359300327	0.7520259166210166	0.7325242259959576	0.7503197075879786	0.760905476114018	0.7326555091709326	0.7214227696027503	0.7556513156651996	0.7586028258939534	0.7459826403974386	0.748493549179244	0.8677199229301649	0.7374988193959084	0.7623623415629309	0.7462069551748238	0.7466456676552258	0.738998658833752	1.0	0.8066236611949602	0.7464222973611138	0.7359026426641985	0.7371333043691797	0.7397887190917849	0.7615075842006838	0.7374175938344132	0.7486966130829823	0.7400456185420956	0.7205448724003098	0.7435515404522186	0.7258712858195281	0.754256786112318	0.6970343225221481	0.7458079109918964	0.8523394850677195	0.7425225259260658	0.7500354181227451	0.7080337747218497	0.7947075879786168	0.7379389486012202	0.7464090745952889	0.7411572753546535	0.8296888872098075	0.7405495003683484	0.7368938778594231	0.802619052116587	0.7322153799656208	0.7339749523035947	0.7593673851036098	0.8095841440148095	0.8302867451217439	0.7426717542832316	0.8375422656264757	0.7247931581631689	0.7762283004967983	0.7349982999301082	0.74232607340524	0.7326210355314607	0.7660911615255294	0.7512254670469786	0.745548178091766	0.70176287802943	0.738648727781031	0.7435397344113036	0.7418099132964355	0.7242557471807174	0.807154933036136	0.71673010445985	0.8396867148982792	0.7221164925669167	0.7331041387257031	0.8445144411492472	0.8147481063110372	0.8475622886718677	0.7457838266684297	0.7295207691871777	0.807786320104271	0.7504391847220385	0.7568730047790854	0.7376617427605358	0.7101886133096583	0.7471415213736565	0.7474078656566993	0.7167848844896957	0.838174597177884	0.7537703772266193
DianaHT_2018_SRR6795021_bin.13	0.7419836277343099	0.683203915153752	0.7473684870614667	0.711809692567622	0.7041288102067764	0.7566685897240651	0.7505899068153273	0.7148483621463471	0.7437255773203449	0.7229005677797108	0.7125182974133684	0.7643539512558699	0.7311404506762652	0.755457421896696	0.7299606370456105	0.7072463131943835	0.6980393772877366	0.7229771616031132	0.7594998736873789	0.7118683697071876	0.7433829207419657	0.7618921988966906	0.6829002273627179	0.7581892682647154	0.7178279066684106	0.747519435122792	0.7273913845834102	0.7660963487590009	1.0	0.7356608300082954	0.7123395784920961	0.7115351193878228	0.7345025163982449	0.7697612064378229	0.7048253212909329	0.7408293453781226	0.744086150582561	0.6927127471830494	0.7341679223275922	0.7013382866991914	0.7593027901651739	0.6686367553602239	0.7405113242400191	0.7496421142403594	0.715699852545692	0.767257349871627	0.6825212894995691	0.7333966090884171	0.7053198217648292	0.7283597813447904	0.7337979428063619	0.7557973909724996	0.722583890392895	0.7292278446766844	0.7627732518243663	0.7385758744685463	0.7138611528669382	0.7528335235487934	0.9154798356681758	0.7664246719903106	0.733075900447738	0.771429249703031	0.7134808712525016	0.7968933366061143	0.730690741911961	0.7064046769711487	0.707339479950335	0.7815615823298497	0.7718888126434454	0.7340855055819429	0.7034287157858526	0.7344277142432262	0.7232969744096005	0.7429748682675821	0.7023469959992045	0.8358276343348162	0.7128802144268721	0.7742883045262918	0.7325200353317005	0.7187340429534579	0.7769838696095417	0.8526729004781963	0.7771576614427589	0.750118250113323	0.7164290615778507	0.8799371661897842	0.710214659789049	0.7590636024359524	0.7180756048224546	0.6974615642339991	0.7075553759905686	0.7176344064829728	0.7015304431333413	0.7697862897951944	0.7555111719482065
CasaburiG_2019_SRR6277129_bin.6	0.7869421739199643	0.8236769165260578	0.7926114657285664	0.8546821774219222	0.8490506908407882	0.8001481367992105	0.7792706973671644	0.8507161105981981	0.829937661169654	0.8697435810703257	0.8721869926140524	0.7751235634013562	0.7813703798032536	0.7967566099455605	0.8768524561459361	0.8604041975740983	0.8075146843462482	0.86010125831715	0.8054547968864411	0.859547610709624	0.7815220981503295	0.781359436184776	0.8331784645506352	0.7822901411925759	0.8516468156059979	0.7858224427748242	0.8729023073127249	0.7866417218490338	0.8179096295883608	1.0	0.8613856411766578	0.854430971634141	0.8722994134220496	0.809815828849766	0.8559914321416064	0.8539215959377289	0.8557218211772946	0.8436873229123556	0.8553482458374455	0.8492640914011015	0.802235880742415	0.8067953901499475	0.8028939901626818	0.7773724769985038	0.8609389425678903	0.8196252905033269	0.8163785178759033	0.7367751345070198	0.8409991722644933	0.8524854947311451	0.8785173784661424	0.7689170394129445	0.877484201394416	0.8413851835344306	0.7778186781700678	0.7667954697399	0.8589566553118334	0.7962362906306708	0.7922363980771068	0.7732099224793862	0.7765716031008245	0.7805620443475215	0.8641195560472446	0.7647848285632421	0.84817520136258	0.8634415491388368	0.8426969254401324	0.8035874176243991	0.8006341329470568	0.782247859030276	0.8184274617172328	0.8570116758460412	0.8664162236159307	0.77094708064054	0.7573287423195696	0.7943763729266817	0.8480234830155041	0.7790901276622839	0.7563502833402311	0.8276210961128267	0.7859527713221482	0.8072684529305021	0.7723662689822037	0.8588089164623858	0.8558675702779281	0.7844529981535131	0.8605524338607494	0.8036550690840788	0.8813278986660724	0.819518838941772	0.8644961160103148	0.8633331078284677	0.8402241651013976	0.778357402661488	0.794399255038044
CokerMO_2019_SRR8692222_bin.7	0.8220484637637826	0.8736838990692104	0.8237568059866208	0.9118799602788371	0.9060292385548598	0.8255544325796591	0.8255715627204532	0.9181459581432796	0.8972985767967571	0.9077515963474387	0.9320410978032412	0.7980699003181534	0.8082965943722815	0.8352692987906639	0.9149649429073171	0.9186292357517458	0.8594726304473199	0.9171503335965145	0.8235881000545568	0.9264815884727648	0.8155083836466333	0.8259790524332846	0.8824322100632829	0.8069599242951596	0.9026161877754124	0.8216243630053327	0.9026888610999938	0.805418211623683	0.8237313703230174	0.8949444801754957	1.0	0.8952455553773329	0.9327782129525667	0.8263143879167102	0.9217002028104851	0.9336191471370084	0.898647705158093	0.8617078542733732	0.9204709854347085	0.9186307930372726	0.8398627719993833	0.8533306963298414	0.8149254397644554	0.8047475406568319	0.9137596039096172	0.8368047823200336	0.8795372162690657	0.7656197036070367	0.9130012058580929	0.9130619399936359	0.9275467717730578	0.7923520669591249	0.9186946417438691	0.8968178946641688	0.8230902877811744	0.7788197748268947	0.9147464038383973	0.8290915471060704	0.8169945531343227	0.8047179522318237	0.8229210627539348	0.7912230349522354	0.9094614958558037	0.7818886655049316	0.893408996646126	0.9011243082407916	0.9059653898482632	0.7993152096443731	0.8278633679206449	0.8141810572826718	0.8795263152703785	0.9073124418288969	0.9296657182797808	0.81287138015468	0.796056849227249	0.8087585890785489	0.8901407734206659	0.7944653034189165	0.7780151773047437	0.8781434457226298	0.7997808380168695	0.8044848784979878	0.7934831753467166	0.9093062863983048	0.9172987948167308	0.7959893668544233	0.9166930107468274	0.8231567319636488	0.9291310502489321	0.8639140087695939	0.9246393196946266	0.9109699864360431	0.8846176007524804	0.8061127609686108	0.8210190980306048
MGYG000111443	0.7722493221749706	0.8519559674291678	0.7772677473700487	0.8398351200708138	0.8647887696099515	0.7830460803584142	0.764434945189265	0.8464320787759662	0.8267194932251749	0.8580171250823886	0.8391647571108629	0.7433263410072766	0.7697587035865397	0.7786388108837585	0.8533382852115484	0.8397162162757277	0.8197888209881345	0.8564278266196728	0.7763952968900542	0.8304216583018091	0.7691485264981756	0.7654644661146203	0.8324611275113534	0.7739878620265807	0.8543237676942793	0.7647916565745235	0.8546168679957469	0.7628710911600656	0.7799888338082145	0.8396760923613364	0.8484333813352358	1.0	0.8488806161858892	0.7753168443617826	0.8433058386656548	0.8423585228331986	0.8264797283708859	0.8154735429269613	0.8618528734349838	0.8644990945206881	0.7825371916880864	0.8180781721501867	0.7618112326409022	0.7615386836126594	0.8579931485969596	0.7852822546116812	0.8322575720432223	0.7322981363420398	0.8232947703370751	0.8476925568670857	0.8519667323818094	0.746373801236893	0.8596387184030291	0.8380535204086376	0.7572605935697023	0.7457406262951584	0.8438905713205025	0.7848105539595698	0.7739893299746681	0.7490958663071172	0.7670385957804322	0.747213956858963	0.8297062782671754	0.7488370181276909	0.8631666869732819	0.8168279696956797	0.8679566015827417	0.7823429332245094	0.7779156017926582	0.7711786987031657	0.8232659006913546	0.854295876680617	0.8595677675788007	0.7611893119678382	0.74566967547093	0.771768324518305	0.8407354615644705	0.742247399162976	0.7403185153760222	0.8297806543036079	0.7638966975571876	0.7674006896420115	0.7494496417962009	0.8347075774012328	0.8548086798791781	0.7598549471563154	0.8359196132054653	0.7779801915085075	0.8708342691502391	0.8301461733773914	0.8734154112040649	0.8418780144925622	0.8228113261002638	0.7503852140439572	0.7696911779745155
MurphyR_2019_SRR7351904_bin.13	0.7443143316859063	0.7861550130644653	0.7412915183687963	0.8398629323334129	0.8139473275709018	0.7610406583263541	0.7545339875945675	0.8264024896381269	0.8100177632110978	0.8410991997724524	0.8298435889308517	0.7515711286006289	0.7466056093078854	0.7625929640580804	0.8367945723211804	0.8122969570160036	0.7665480903386165	0.833340459686992	0.7797082966558501	0.8354802248333595	0.73999390232	0.739316743801699	0.7929451887352799	0.7415299413748967	0.8086304480586418	0.745835498350559	0.8343308679248089	0.71672325920996	0.7668329895642296	0.8218027381929488	0.8369474790833774	0.8025708785585679	1.0	0.7852287420095759	0.8234294058758955	0.8558205423031198	0.8391490576016969	0.7833074150949184	0.8237798365710217	0.8295991240162146	0.7699687400947557	0.7692181491496246	0.7649167750337185	0.7233066157039427	0.8179196500526575	0.8157487458392164	0.7917121746316063	0.682311801520516	0.8258954340832426	0.8292486933210884	0.8579840103214388	0.7083310482525407	0.8483573909737605	0.8037978507537048	0.7313093559418452	0.719228327441698	0.8187348429429114	0.7593619372775532	0.7370282547528906	0.7179929895270487	0.7363785172041022	0.6994587379475544	0.8340427153638298	0.7124827689416157	0.8191707898819411	0.7941033761255378	0.8094409933269444	0.7682365713935151	0.7966865244060571	0.7368311955821565	0.783196801692478	0.8154187646806759	0.8386526915773006	0.7453953685517731	0.717739229368509	0.7379782286797314	0.8819248405168527	0.7085336845696163	0.7244099611551758	0.8041431690646846	0.7139016879233403	0.7458271326310467	0.7198473906856079	0.8474413446871639	0.8216502961929469	0.7254835618259206	0.8350949369735987	0.7763531783692238	0.8320972208150256	0.7794331574363346	0.8154001741928707	0.8045944531561536	0.8041004109427329	0.7119729248135607	0.7596914536738987
MurphyR_2019_SRR7351642_bin.8	0.8584818614778438	0.6420300381881364	0.8435158533009313	0.678007526399698	0.6662414177809086	0.8951747452719852	0.8124429116010368	0.6837559700561868	0.6919813339894637	0.6793460492300017	0.6809896052769061	0.7594775168610902	0.8732869267145058	0.859067491548389	0.6924869139064812	0.6912735221056392	0.665877400240656	0.7270921739599379	0.8791836738133196	0.6716380620784728	0.83798480900876	0.7174722520888877	0.6547618044484291	0.7656990990565878	0.6961755407177213	0.8556118528155745	0.6909330982948475	0.678022272480611	0.7327521411309486	0.6884936751952381	0.6731682839606457	0.6683829700460752	0.7064982186734257	1.0	0.6704427868913239	0.6954567746023614	0.7186751109747918	0.6694299417908989	0.6795196316681777	0.6633495006555686	0.8624287553633603	0.639272099740806	0.8598427140878159	0.6763829295996818	0.6686601963672397	0.8778409378170408	0.6478033395238786	0.6538290095015319	0.7055911240389768	0.6970678892712571	0.6987906528384942	0.6648717175223887	0.6838393907424947	0.717365237673119	0.7098042900141225	0.7244416712449737	0.6702986966149739	0.8715013869742391	0.7153210095419783	0.6813721607474493	0.8319026826070397	0.6808960729922579	0.6739119077552589	0.6832065732130278	0.6739443491332675	0.6544247511704175	0.6759881559478107	0.77978708344428	0.8494753765727748	0.8271346426729673	0.6618500348850143	0.6951567971849311	0.7193386846158772	0.8203404912214474	0.8101256703147066	0.7108116579987799	0.6683951882274031	0.6852832427221771	0.801084216132044	0.6848004139014254	0.6871332439018636	0.724029202296007	0.6883773918143241	0.726386468659101	0.6731708118602308	0.7129940779739053	0.7122129570021133	0.9002726761019114	0.6829992854470506	0.6560632514181517	0.6618597251667571	0.6781844793706541	0.6818672077495289	0.6744954312428165	0.9271021170316391
ShaoY_2019_ERR3405213_bin.4	0.7808822512239944	0.8276027824318064	0.792484508180447	0.868558510635651	0.8732614155290905	0.7862211007215831	0.7927611789158986	0.9018729514049748	0.8384466829119496	0.8925626825914892	0.8692994507886858	0.7762216431156509	0.7759932404761324	0.8001770493663195	0.8888634555279161	0.8646647183606363	0.8230282607213643	0.8789988500250546	0.7809036484211606	0.8756952223044383	0.784202797658649	0.7898461840089291	0.8448499185662485	0.7776229107254197	0.9014206246090657	0.7878452972692698	0.8596602622699242	0.7775751402387231	0.7862604118512606	0.849431904415237	0.8863654571610696	0.8548001128577748	0.883151896712246	0.7922416748730723	1.0	0.8738177426554121	0.8466577329221754	0.8339010225372199	0.8695069538402744	0.8784380444156052	0.8033060162449511	0.8193847658922706	0.788934563887801	0.7771880002527854	0.8771412747454853	0.8001661019631182	0.8432779709883863	0.7361382239032568	0.8673727078252536	0.8870541483442799	0.8816157769994063	0.7579922263485086	0.8727697776035039	0.859687133168691	0.7910165609329974	0.757009448106572	0.8643581910709994	0.80169774319283	0.7889977602608269	0.7693839945979541	0.776204226792376	0.7552255189939934	0.8746442715971117	0.751921891273377	0.8462178463571769	0.8531042605800432	0.8710953225229385	0.7736136731075548	0.8029830678505122	0.7836912553636055	0.836837912250592	0.8653439549683546	0.887014339605366	0.7818252207270171	0.7690719936067165	0.7811136395189313	0.8566855542545838	0.7718964236326569	0.7484724640464886	0.8540910196958712	0.7694466933617435	0.7686868440577247	0.7718242702933755	0.8550076159093635	0.8646323737602688	0.7862912636239189	0.8922531696464338	0.7876427703100454	0.8996730209707461	0.8232909983981959	0.8808305496243299	0.8496961349197779	0.842449451609741	0.7695999570065619	0.7910056135297961
VatanenT_2016_SRR4408034_bin.6	0.807624546547219	0.8291727812398125	0.8081848908195691	0.8844620645441295	0.8698841955170477	0.8069492598600279	0.8013309538932284	0.869101893478108	0.8807918343323085	0.8608795472854268	0.8970804626630374	0.7769042044151759	0.795228601636344	0.8198020017816074	0.8626621455983496	0.8644482120013753	0.8339319917439638	0.8815696773982586	0.8091366338321108	0.8938853607953222	0.8034672973966533	0.7905744247181682	0.8485356237260961	0.7951661760144907	0.8660029072503892	0.7955744197637536	0.8693937084882001	0.7813800224137709	0.8119566865272626	0.8483166386081663	0.8935866096050241	0.8524094803711054	0.9123504633863819	0.8139349842102812	0.868808592143686	1.0	0.8724045061390149	0.8317421405646646	0.880842369359523	0.8547261645598845	0.8224838263140841	0.8114736311200643	0.7994116137419602	0.7722054377671048	0.8699352259857055	0.8302449165230712	0.8255312866317017	0.7483400234442891	0.8668129540101526	0.8892975730305459	0.8759082680258937	0.7631398502379605	0.8628910395451451	0.8550293747231721	0.7960579706123954	0.7763626869176705	0.8688125556752322	0.8198024972230508	0.8093660232203496	0.7909707778727925	0.8017476201470272	0.7678222673184034	0.8625174766969117	0.7789949673058192	0.8435207654372122	0.8520071819191618	0.8520572215049331	0.7936362528376408	0.8157790172621707	0.7972207716797743	0.8469784512698659	0.8488913506823715	0.8864512619389002	0.8000462742308024	0.7775973269943253	0.8039889972364276	0.8552617367600706	0.769079697701449	0.7711496520514743	0.851631141863712	0.7795924696864153	0.8000200158343085	0.7685698884563135	0.8794496834624619	0.8603474431753436	0.7884920843320607	0.862548194066395	0.8111352446143038	0.8818867599219581	0.8522742248570899	0.8646558019661098	0.8683096826103026	0.8626358872018557	0.7717322911887721	0.8074526283664007
FerrettiP_2018_SRR5273974_bin.15	0.7902723720744428	0.7796004066407947	0.7754298888521443	0.8130446334438499	0.8006131645717506	0.7860354312644211	0.7724304890147629	0.7995786613452875	0.8368174799011475	0.8156346601920709	0.8223203021729278	0.7579620474872784	0.7680927359595394	0.784933091760813	0.8097526896612802	0.8029572848153205	0.7761384010801042	0.8238258906573429	0.7874307857984754	0.8215811694032009	0.7660868549311791	0.7444197595769277	0.781309975041903	0.7629880561043699	0.8099995383364472	0.7641163052971653	0.8028668364457936	0.7369172557587818	0.779834064928739	0.8046791014331356	0.8152083280336242	0.7910468362385161	0.841685674956825	0.7983062600635589	0.8034316676700782	0.8261040589647995	1.0	0.7801308486412488	0.8198998661175697	0.8067862657919556	0.7892769689243899	0.7590563785415012	0.784451171541928	0.7378876913901632	0.8055788742758242	0.8030576259752642	0.7714303750121304	0.7039323370822298	0.816756785276513	0.8396468179604081	0.8379429025823951	0.742694174277049	0.8181705121356273	0.8241839154533865	0.7628990209906169	0.7356523918411803	0.8151541532289597	0.8021573820473177	0.7646161267558526	0.737564997988466	0.7848110806790034	0.7388713174087673	0.810276536468123	0.7295457136423464	0.7958599143190133	0.8015091687323755	0.8138968266754854	0.7608191795767582	0.7927253130125996	0.7657618061031922	0.8009693050267623	0.8061102584467942	0.8208985668644283	0.7694993965397846	0.7326214292915161	0.7593027561314102	0.8031664466698512	0.7363740944563629	0.739750833585364	0.8376578960013341	0.742998966438944	0.7593107645807954	0.7437286775035119	0.9843472501340238	0.8153534222930734	0.750137792437951	0.8018827393419315	0.7908447406628546	0.8077486929739518	0.7722448814231297	0.806082935501833	0.8030764693855823	0.7911000688726647	0.7327717054888028	0.7820166029288312
BackhedF_2015_ERR525997_bin.2	0.8030572657263257	0.828203335488946	0.8021332847677417	0.8886211950736792	0.8714802164667195	0.8114909070704608	0.8003558046942966	0.8560117668666396	0.8463958826256082	0.852730502638439	0.8837512597986483	0.7855613055706895	0.8024548260256008	0.8147397599398692	0.8720728813132054	0.874601996231022	0.8261043141576416	0.8986640861051476	0.8145144238263615	0.8692371446518943	0.7922822895589637	0.8108560560109437	0.8565529851118681	0.799606742179988	0.8766300212525909	0.8077738901296094	0.8733899143053963	0.8020936708847735	0.8017268566178078	0.8851171670620338	0.8712775168577651	0.8660402528497558	0.8822860605948359	0.831184151565803	0.8744800677860418	0.8778940642454868	0.8645374976270255	1.0	0.865527330235219	0.8624564826061614	0.822312699644967	0.8239769971956458	0.804752431237759	0.7912487273397014	0.8749626369058368	0.8132081946204347	0.8283057142254483	0.7542004863761683	0.8745906779787453	0.8722472852914681	0.8774758033772636	0.7912790808344433	0.8702640188129932	0.8812885109964538	0.7912065411266703	0.7698026971395175	0.8682802378685056	0.8190545863873322	0.8031709627151047	0.7900052629873087	0.7975910643427208	0.7869946078817222	0.8557293250257362	0.7758739105539101	0.8524778998262649	0.8746935711812602	0.8542183383468046	0.7966490770736967	0.8031313488321364	0.7971841217267743	0.8453849569108991	0.8700865280386549	0.8994651096867262	0.7962910087289449	0.7804969021429052	0.8019233826346113	0.8622213716384147	0.7893848169761437	0.7626701403411835	0.8492357350150198	0.7963908151353843	0.796171138148015	0.7894887391106837	0.869141968439568	0.8562767168631155	0.7855520451824631	0.8930178216171416	0.8256742205711293	0.8823683751568479	0.8383918204019729	0.871173594723225	0.8609105122383748	0.8559191629843762	0.7940721168167106	0.8153401417765438
