locus_tag	seed_id
BcK1E1_02079	fig|630129.38.peg.2127
BcK1E1_00414	fig|630129.38.peg.423
BcK1E1_00029	fig|630129.38.peg.28
BcK1E1_01474	fig|630129.38.peg.1498
BcK1E1_01506	fig|630129.38.peg.1531
BcK1E1_01830	fig|630129.38.peg.1866
BcK1E1_01646	fig|630129.38.peg.1675
BcK1E1_00040	fig|630129.38.peg.39
BcK1E1_01142	fig|630129.38.peg.1157
BcK1E1_01616	fig|630129.38.peg.1645
BcK1E1_01112	fig|630129.38.peg.1128
BcK1E1_00010	fig|630129.38.peg.10
BcK1E1_00129	fig|630129.38.peg.134
BcK1E1_00746	fig|630129.38.peg.754
BcK1E1_00886	fig|630129.38.peg.901
BcK1E1_00914	fig|630129.38.peg.932
BcK1E1_02022	fig|630129.38.peg.2074
BcK1E1_00716	fig|630129.38.peg.725
BcK1E1_00944	fig|630129.38.peg.961
BcK1E1_01890	fig|630129.38.peg.1933
BcK1E1_01170	fig|630129.38.peg.1188
BcK1E1_00072	fig|630129.38.peg.71
BcK1E1_01306	fig|630129.38.peg.1321
BcK1E1_00060	fig|630129.38.peg.59
BcK1E1_01162	fig|630129.38.peg.1179
BcK1E1_01666	fig|630129.38.peg.1695
BcK1E1_00104	fig|630129.38.peg.108
BcK1E1_00999	fig|630129.38.peg.1015
BcK1E1_00451	fig|630129.38.peg.463
BcK1E1_01453	fig|630129.38.peg.1477
BcK1E1_00964	fig|630129.38.peg.980
BcK1E1_00958	fig|630129.38.peg.974
BcK1E1_02057	fig|630129.38.peg.2107
BcK1E1_00939	fig|630129.38.peg.957
BcK1E1_00400	fig|630129.38.peg.408
BcK1E1_00766	fig|630129.38.peg.774
BcK1E1_00955	fig|630129.38.peg.971
BcK1E1_01206	fig|630129.38.peg.1220
BcK1E1_01902	fig|630129.38.peg.1946
BcK1E1_00438	fig|630129.38.peg.448
BcK1E1_02063	fig|630129.38.peg.2113
BcK1E1_00459	fig|630129.38.peg.470
BcK1E1_00991	fig|630129.38.peg.1008
BcK1E1_01993	fig|630129.38.peg.2044
BcK1E1_00435	fig|630129.38.peg.445
BcK1E1_00388	fig|630129.38.peg.396
BcK1E1_00385	fig|630129.38.peg.393
BcK1E1_01007	fig|630129.38.peg.1024
BcK1E1_00288	fig|630129.38.peg.298
BcK1E1_00827	fig|630129.38.peg.841
BcK1E1_00285	fig|630129.38.peg.295
BcK1E1_00498	fig|630129.38.peg.506
BcK1E1_00931	fig|630129.38.peg.948
BcK1E1_01467	fig|630129.38.peg.1491
BcK1E1_01933	fig|630129.38.peg.1981
BcK1E1_00495	fig|630129.38.peg.503
BcK1E1_00028	fig|630129.38.peg.27
BcK1E1_00585	fig|630129.38.peg.598
BcK1E1_02013	fig|630129.38.peg.2065
BcK1E1_02075	fig|630129.38.peg.2123
BcK1E1_00977	fig|630129.38.peg.993
BcK1E1_02043	fig|630129.38.peg.2094
BcK1E1_00588	fig|630129.38.peg.601
BcK1E1_00025	fig|630129.38.peg.23
BcK1E1_01447	fig|630129.38.peg.1470
BcK1E1_01808	fig|630129.38.peg.1843
BcK1E1_01417	fig|630129.38.peg.1438
BcK1E1_01805	fig|630129.38.peg.1841
BcK1E1_00121	fig|630129.38.peg.126
BcK1E1_01123	fig|630129.38.peg.1139
BcK1E1_00852	fig|630129.38.peg.866
BcK1E1_00128	fig|630129.38.peg.133
BcK1E1_00477	fig|630129.38.peg.488
BcK1E1_00803	fig|630129.38.peg.816
BcK1E1_01801	fig|630129.38.peg.1837
BcK1E1_01023	fig|630129.38.peg.1040
BcK1E1_00581	fig|630129.38.peg.594
BcK1E1_01917	fig|630129.38.peg.1961
BcK1E1_01850	fig|630129.38.peg.1887
BcK1E1_02071	fig|630129.38.peg.2121
BcK1E1_01947	fig|630129.38.peg.1996
BcK1E1_00021	fig|630129.38.peg.18
BcK1E1_01583	fig|630129.38.peg.1610
BcK1E1_01493	fig|630129.38.peg.1518
BcK1E1_01107	fig|630129.38.peg.1123
BcK1E1_00935	fig|630129.38.peg.952
BcK1E1_02037	fig|630129.38.peg.2089
BcK1E1_00938	fig|630129.38.peg.956
BcK1E1_00959	fig|630129.38.peg.975
BcK1E1_01283	fig|630129.38.peg.1295
BcK1E1_00281	fig|630129.38.peg.293
BcK1E1_01383	fig|630129.38.peg.1403
BcK1E1_00381	fig|630129.38.peg.389
BcK1E1_01967	fig|630129.38.peg.2016
BcK1E1_01433	fig|630129.38.peg.1454
BcK1E1_00995	fig|630129.38.peg.1011
BcK1E1_00998	fig|630129.38.peg.1014
BcK1E1_02097	fig|630129.38.peg.2146
BcK1E1_00431	-
BcK1E1_01450	fig|630129.38.peg.1473
BcK1E1_01905	fig|630129.38.peg.1949
BcK1E1_00137	fig|630129.38.peg.143
BcK1E1_01908	fig|630129.38.peg.1952
BcK1E1_00952	fig|630129.38.peg.968
BcK1E1_00063	fig|630129.38.peg.62
BcK1E1_01061	fig|630129.38.peg.1077
BcK1E1_00256	-
BcK1E1_00356	fig|630129.38.peg.365
BcK1E1_00403	fig|630129.38.peg.411
BcK1E1_01165	fig|630129.38.peg.1182
BcK1E1_00877	fig|630129.38.peg.889
BcK1E1_01168	fig|630129.38.peg.1186
BcK1E1_01401	fig|630129.38.peg.1422
BcK1E1_01154	fig|630129.38.peg.1169
BcK1E1_01041	fig|630129.38.peg.1059
BcK1E1_00075	fig|630129.38.peg.75
BcK1E1_00927	fig|630129.38.peg.944
BcK1E1_02028	fig|630129.38.peg.2080
BcK1E1_00013	fig|630129.38.peg.13
BcK1E1_01011	fig|630129.38.peg.1028
BcK1E1_02025	fig|630129.38.peg.2077
BcK1E1_00078	fig|630129.38.peg.78
BcK1E1_00043	fig|630129.38.peg.42
BcK1E1_01833	fig|630129.38.peg.1869
BcK1E1_00831	fig|630129.38.peg.845
BcK1E1_00556	fig|630129.38.peg.566
BcK1E1_01115	fig|630129.38.peg.1131
BcK1E1_01893	fig|630129.38.peg.1936
BcK1E1_01148	fig|630129.38.peg.1163
BcK1E1_01173	fig|630129.38.peg.1191
BcK1E1_00171	fig|630129.38.peg.180
BcK1E1_00891	fig|630129.38.peg.907
BcK1E1_01145	fig|630129.38.peg.1160
BcK1E1_01118	fig|630129.38.peg.1133
BcK1E1_00427	fig|630129.38.peg.435
BcK1E1_01111	fig|630129.38.peg.1127
BcK1E1_00143	fig|630129.38.peg.149
BcK1E1_00898	fig|630129.38.peg.915
BcK1E1_00178	fig|630129.38.peg.187
BcK1E1_00175	fig|630129.38.peg.184
BcK1E1_01141	fig|630129.38.peg.1156
BcK1E1_00895	fig|630129.38.peg.912
BcK1E1_00113	fig|630129.38.peg.117
BcK1E1_01867	fig|630129.38.peg.1907
BcK1E1_00859	fig|630129.38.peg.872
BcK1E1_00838	fig|630129.38.peg.852
BcK1E1_00835	fig|630129.38.peg.849
BcK1E1_01045	fig|630129.38.peg.1063
BcK1E1_00071	fig|630129.38.peg.70
BcK1E1_01018	-
BcK1E1_02021	fig|630129.38.peg.2073
BcK1E1_01015	fig|630129.38.peg.1032
BcK1E1_01073	fig|630129.38.peg.1089
BcK1E1_01048	fig|630129.38.peg.1066
BcK1E1_01161	fig|630129.38.peg.1178
BcK1E1_01408	fig|630129.38.peg.1429
BcK1E1_01787	fig|630129.38.peg.1819
BcK1E1_01847	fig|630129.38.peg.1884
BcK1E1_01950	fig|630129.38.peg.1999
BcK1E1_01405	fig|630129.38.peg.1426
BcK1E1_01817	fig|630129.38.peg.1852
BcK1E1_00163	fig|630129.38.peg.171
BcK1E1_00037	fig|630129.38.peg.36
BcK1E1_00687	fig|630129.38.peg.696
BcK1E1_01068	fig|630129.38.peg.1084
BcK1E1_01065	fig|630129.38.peg.1081
BcK1E1_00097	fig|630129.38.peg.101
BcK1E1_01901	fig|630129.38.peg.1945
BcK1E1_00903	fig|630129.38.peg.920
BcK1E1_00105	fig|630129.38.peg.109
BcK1E1_01463	fig|630129.38.peg.1487
BcK1E1_01937	fig|630129.38.peg.1985
BcK1E1_00461	fig|630129.38.peg.472
BcK1E1_00108	fig|630129.38.peg.112
BcK1E1_01656	fig|630129.38.peg.1685
BcK1E1_01152	fig|630129.38.peg.1167
BcK1E1_00050	fig|630129.38.peg.50
BcK1E1_00823	fig|630129.38.peg.838
BcK1E1_01821	fig|630129.38.peg.1856
BcK1E1_01003	fig|630129.38.peg.1019
BcK1E1_00001	fig|630129.38.peg.1
BcK1E1_00965	fig|630129.38.peg.981
BcK1E1_00756	fig|630129.38.peg.764
BcK1E1_01997	-
BcK1E1_02067	fig|630129.38.peg.2117
BcK1E1_00954	fig|630129.38.peg.970
BcK1E1_00968	fig|630129.38.peg.984
BcK1E1_01127	fig|630129.38.peg.1143
BcK1E1_00441	fig|630129.38.peg.452
BcK1E1_01475	fig|630129.38.peg.1499
BcK1E1_01413	fig|630129.38.peg.1434
BcK1E1_00411	fig|630129.38.peg.419
BcK1E1_01478	fig|630129.38.peg.1502
BcK1E1_01443	fig|630129.38.peg.1466
BcK1E1_00915	fig|630129.38.peg.933
BcK1E1_00948	fig|630129.38.peg.964
BcK1E1_00973	fig|630129.38.peg.989
BcK1E1_01971	fig|630129.38.peg.2020
BcK1E1_00945	fig|630129.38.peg.962
BcK1E1_00918	fig|630129.38.peg.936
BcK1E1_02017	fig|630129.38.peg.2069
BcK1E1_01587	fig|630129.38.peg.1614
BcK1E1_00911	fig|630129.38.peg.929
BcK1E1_01943	fig|630129.38.peg.1991
BcK1E1_01978	fig|630129.38.peg.2028
BcK1E1_01975	fig|630129.38.peg.2025
BcK1E1_00941	fig|630129.38.peg.959
BcK1E1_01913	fig|630129.38.peg.1957
BcK1E1_01027	fig|630129.38.peg.1044
BcK1E1_00445	fig|630129.38.peg.456
BcK1E1_01471	fig|630129.38.peg.1495
BcK1E1_00418	fig|630129.38.peg.426
BcK1E1_00807	fig|630129.38.peg.820
BcK1E1_00473	fig|630129.38.peg.483
BcK1E1_00448	fig|630129.38.peg.460
BcK1E1_00961	fig|630129.38.peg.977
BcK1E1_02093	fig|630129.38.peg.2142
BcK1E1_01052	fig|630129.38.peg.1070
BcK1E1_00150	fig|630129.38.peg.156
BcK1E1_01437	fig|630129.38.peg.1458
BcK1E1_01963	fig|630129.38.peg.2012
BcK1E1_00008	fig|630129.38.peg.8
BcK1E1_01387	fig|630129.38.peg.1407
BcK1E1_00005	fig|630129.38.peg.5
BcK1E1_01828	fig|630129.38.peg.1864
BcK1E1_01825	fig|630129.38.peg.1860
BcK1E1_01287	fig|630129.38.peg.1299
BcK1E1_00101	fig|630129.38.peg.105
BcK1E1_00454	fig|630129.38.peg.465
BcK1E1_02033	fig|630129.38.peg.2085
BcK1E1_00465	fig|630129.38.peg.476
BcK1E1_01103	fig|630129.38.peg.1119
BcK1E1_01497	fig|630129.38.peg.1522
BcK1E1_00818	fig|630129.38.peg.833
BcK1E1_01871	fig|630129.38.peg.1912
BcK1E1_00785	-
BcK1E1_02050	fig|630129.38.peg.2100
BcK1E1_00845	fig|630129.38.peg.859
BcK1E1_01191	fig|630129.38.peg.1210
BcK1E1_00193	fig|630129.38.peg.204
BcK1E1_00848	fig|630129.38.peg.862
BcK1E1_00873	fig|630129.38.peg.886
BcK1E1_00788	fig|630129.38.peg.799
BcK1E1_00407	fig|630129.38.peg.415
BcK1E1_00815	fig|630129.38.peg.829
BcK1E1_01038	fig|630129.38.peg.1056
BcK1E1_01059	fig|630129.38.peg.1075
BcK1E1_01035	fig|630129.38.peg.1053
BcK1E1_01685	fig|630129.38.peg.1715
BcK1E1_01098	fig|630129.38.peg.1115
BcK1E1_00067	fig|630129.38.peg.66
BcK1E1_01095	fig|630129.38.peg.1112
BcK1E1_01688	fig|630129.38.peg.1718
BcK1E1_01131	fig|630129.38.peg.1147
BcK1E1_02001	fig|630129.38.peg.2052
BcK1E1_00133	fig|630129.38.peg.138
BcK1E1_01428	fig|630129.38.peg.1449
BcK1E1_01425	fig|630129.38.peg.1446
BcK1E1_00868	fig|630129.38.peg.881
BcK1E1_00854	fig|630129.38.peg.868
BcK1E1_01177	fig|630129.38.peg.1195
BcK1E1_01897	fig|630129.38.peg.1941
BcK1E1_00865	fig|630129.38.peg.878
BcK1E1_01837	fig|630129.38.peg.1873
BcK1E1_00047	fig|630129.38.peg.46
BcK1E1_01921	fig|630129.38.peg.1967
BcK1E1_00017	fig|630129.38.peg.17
BcK1E1_00923	fig|630129.38.peg.941
BcK1E1_01077	fig|630129.38.peg.1093
BcK1E1_01925	fig|630129.38.peg.1972
BcK1E1_01928	fig|630129.38.peg.1975
BcK1E1_00117	fig|630129.38.peg.122
BcK1E1_01863	fig|630129.38.peg.1902
BcK1E1_00147	fig|630129.38.peg.153
BcK1E1_00861	fig|630129.38.peg.874
BcK1E1_00423	fig|630129.38.peg.431
BcK1E1_01421	fig|630129.38.peg.1442
BcK1E1_00907	fig|630129.38.peg.925
BcK1E1_01135	fig|630129.38.peg.1151
BcK1E1_02008	fig|630129.38.peg.2060
BcK1E1_02005	fig|630129.38.peg.2056
BcK1E1_01138	fig|630129.38.peg.1153
BcK1E1_01159	fig|630129.38.peg.1175
BcK1E1_01681	fig|630129.38.peg.1711
BcK1E1_00093	fig|630129.38.peg.97
BcK1E1_01091	fig|630129.38.peg.1108
BcK1E1_00683	fig|630129.38.peg.692
BcK1E1_00033	fig|630129.38.peg.32
BcK1E1_01031	fig|630129.38.peg.1048
BcK1E1_00167	fig|630129.38.peg.175
BcK1E1_01813	fig|630129.38.peg.1848
BcK1E1_00781	fig|630129.38.peg.789
BcK1E1_01875	fig|630129.38.peg.1917
BcK1E1_00841	fig|630129.38.peg.855
BcK1E1_01195	fig|630129.38.peg.1214
BcK1E1_01198	fig|630129.38.peg.1216
BcK1E1_01843	fig|630129.38.peg.1880
BcK1E1_01878	fig|630129.38.peg.1920
BcK1E1_01783	fig|630129.38.peg.1815
BcK1E1_00811	fig|630129.38.peg.825
BcK1E1_02059	fig|630129.38.peg.2109
BcK1E1_00463	fig|630129.38.peg.474
BcK1E1_00937	fig|630129.38.peg.954
BcK1E1_01105	-
BcK1E1_02038	fig|630129.38.peg.2090
BcK1E1_02035	fig|630129.38.peg.2087
BcK1E1_01108	fig|630129.38.peg.1124
BcK1E1_01461	fig|630129.38.peg.1485
BcK1E1_00656	fig|630129.38.peg.666
BcK1E1_01050	fig|630129.38.peg.1068
BcK1E1_00152	fig|630129.38.peg.159
BcK1E1_01823	fig|630129.38.peg.1858
BcK1E1_00821	fig|630129.38.peg.836
BcK1E1_00003	fig|630129.38.peg.3
BcK1E1_01001	fig|630129.38.peg.1017
BcK1E1_01965	fig|630129.38.peg.2014
BcK1E1_01756	fig|630129.38.peg.1788
BcK1E1_02098	fig|630129.38.peg.2148
BcK1E1_00997	fig|630129.38.peg.1013
BcK1E1_02095	fig|630129.38.peg.2144
BcK1E1_01968	fig|630129.38.peg.2017
BcK1E1_01954	-
BcK1E1_00127	fig|630129.38.peg.132
BcK1E1_01441	fig|630129.38.peg.1463
BcK1E1_00475	fig|630129.38.peg.485
BcK1E1_00413	fig|630129.38.peg.421
BcK1E1_01411	fig|630129.38.peg.1432
BcK1E1_00478	fig|630129.38.peg.489
BcK1E1_00443	fig|630129.38.peg.454
BcK1E1_01915	fig|630129.38.peg.1959
BcK1E1_01948	fig|630129.38.peg.1997
BcK1E1_01973	fig|630129.38.peg.2023
BcK1E1_00971	fig|630129.38.peg.987
BcK1E1_01945	fig|630129.38.peg.1994
BcK1E1_01918	fig|630129.38.peg.1962
BcK1E1_00587	fig|630129.38.peg.600
BcK1E1_01911	fig|630129.38.peg.1955
BcK1E1_02077	fig|630129.38.peg.2126
BcK1E1_00943	-
BcK1E1_00978	fig|630129.38.peg.994
BcK1E1_00975	fig|630129.38.peg.991
BcK1E1_01941	fig|630129.38.peg.1989
BcK1E1_00913	fig|630129.38.peg.931
BcK1E1_00027	fig|630129.38.peg.25
BcK1E1_01445	fig|630129.38.peg.1468
BcK1E1_00471	fig|630129.38.peg.481
BcK1E1_01418	fig|630129.38.peg.1439
BcK1E1_01415	fig|630129.38.peg.1436
BcK1E1_01807	fig|630129.38.peg.1842
BcK1E1_01473	fig|630129.38.peg.1497
BcK1E1_01448	fig|630129.38.peg.1471
BcK1E1_01961	fig|630129.38.peg.2009
BcK1E1_00052	fig|630129.38.peg.52
BcK1E1_01150	fig|630129.38.peg.1165
BcK1E1_02091	fig|630129.38.peg.2140
BcK1E1_00437	fig|630129.38.peg.447
BcK1E1_00963	fig|630129.38.peg.979
BcK1E1_01008	fig|630129.38.peg.1025
BcK1E1_00387	fig|630129.38.peg.395
BcK1E1_01005	fig|630129.38.peg.1021
BcK1E1_00828	fig|630129.38.peg.842
BcK1E1_00825	fig|630129.38.peg.840
BcK1E1_00287	fig|630129.38.peg.297
BcK1E1_01468	fig|630129.38.peg.1492
BcK1E1_01454	fig|630129.38.peg.1478
BcK1E1_02031	fig|630129.38.peg.2083
BcK1E1_01465	fig|630129.38.peg.1489
BcK1E1_00103	fig|630129.38.peg.107
BcK1E1_00497	fig|630129.38.peg.505
BcK1E1_01818	fig|630129.38.peg.1853
BcK1E1_01785	fig|630129.38.peg.1817
BcK1E1_00871	fig|630129.38.peg.884
BcK1E1_01845	fig|630129.38.peg.1882
BcK1E1_00191	fig|630129.38.peg.201
BcK1E1_01848	fig|630129.38.peg.1885
BcK1E1_01193	fig|630129.38.peg.1212
BcK1E1_01873	fig|630129.38.peg.1915
BcK1E1_01788	fig|630129.38.peg.1821
BcK1E1_01407	fig|630129.38.peg.1428
BcK1E1_01815	fig|630129.38.peg.1850
BcK1E1_00038	fig|630129.38.peg.37
BcK1E1_00059	fig|630129.38.peg.58
BcK1E1_00035	fig|630129.38.peg.34
BcK1E1_00685	fig|630129.38.peg.694
BcK1E1_00098	fig|630129.38.peg.102
BcK1E1_01067	fig|630129.38.peg.1083
BcK1E1_00095	fig|630129.38.peg.99
BcK1E1_00688	fig|630129.38.peg.697
BcK1E1_00131	fig|630129.38.peg.136
BcK1E1_02003	fig|630129.38.peg.2054
BcK1E1_01133	fig|630129.38.peg.1149
BcK1E1_00428	fig|630129.38.peg.436
BcK1E1_00425	fig|630129.38.peg.433
BcK1E1_01854	fig|630129.38.peg.1891
BcK1E1_00177	fig|630129.38.peg.186
BcK1E1_00897	fig|630129.38.peg.914
BcK1E1_01865	fig|630129.38.peg.1904
BcK1E1_00837	fig|630129.38.peg.851
BcK1E1_01047	fig|630129.38.peg.1065
BcK1E1_00921	fig|630129.38.peg.939
BcK1E1_01017	fig|630129.38.peg.1034
BcK1E1_01923	fig|630129.38.peg.1969
BcK1E1_00077	fig|630129.38.peg.77
BcK1E1_00925	fig|630129.38.peg.943
BcK1E1_02027	fig|630129.38.peg.2079
BcK1E1_00928	fig|630129.38.peg.945
BcK1E1_00863	fig|630129.38.peg.876
BcK1E1_01147	fig|630129.38.peg.1162
BcK1E1_01861	fig|630129.38.peg.1899
BcK1E1_01423	fig|630129.38.peg.1444
BcK1E1_00421	fig|630129.38.peg.429
BcK1E1_01907	fig|630129.38.peg.1951
BcK1E1_00135	fig|630129.38.peg.141
BcK1E1_00138	fig|630129.38.peg.144
BcK1E1_00159	fig|630129.38.peg.167
BcK1E1_00681	fig|630129.38.peg.690
BcK1E1_01093	fig|630129.38.peg.1110
BcK1E1_00091	fig|630129.38.peg.95
BcK1E1_02052	fig|630129.38.peg.2102
BcK1E1_01683	fig|630129.38.peg.1713
BcK1E1_01033	fig|630129.38.peg.1051
BcK1E1_00031	fig|630129.38.peg.30
BcK1E1_00813	fig|630129.38.peg.827
BcK1E1_01167	fig|630129.38.peg.1185
BcK1E1_01781	fig|630129.38.peg.1813
BcK1E1_00875	fig|630129.38.peg.888
BcK1E1_01841	fig|630129.38.peg.1878
BcK1E1_00195	fig|630129.38.peg.206
BcK1E1_00843	fig|630129.38.peg.857
BcK1E1_00878	fig|630129.38.peg.890
BcK1E1_00783	fig|630129.38.peg.794
BcK1E1_01811	fig|630129.38.peg.1846
BcK1E1_01438	fig|630129.38.peg.1460
BcK1E1_01459	fig|630129.38.peg.1483
BcK1E1_01991	fig|630129.38.peg.2042
BcK1E1_02061	fig|630129.38.peg.2111
BcK1E1_01435	fig|630129.38.peg.1456
BcK1E1_01388	fig|630129.38.peg.1409
BcK1E1_01385	fig|630129.38.peg.1405
BcK1E1_00007	fig|630129.38.peg.7
BcK1E1_01288	fig|630129.38.peg.1300
BcK1E1_01827	fig|630129.38.peg.1862
BcK1E1_01285	fig|630129.38.peg.1297
BcK1E1_01498	fig|630129.38.peg.1523
BcK1E1_01931	fig|630129.38.peg.1979
BcK1E1_00467	fig|630129.38.peg.478
BcK1E1_00933	fig|630129.38.peg.950
BcK1E1_01495	fig|630129.38.peg.1520
BcK1E1_01585	fig|630129.38.peg.1612
BcK1E1_01028	fig|630129.38.peg.1045
BcK1E1_02041	-
BcK1E1_01977	fig|630129.38.peg.2027
BcK1E1_01025	fig|630129.38.peg.1042
BcK1E1_01588	fig|630129.38.peg.1615
BcK1E1_02011	fig|630129.38.peg.2063
BcK1E1_00447	fig|630129.38.peg.459
BcK1E1_00808	fig|630129.38.peg.821
BcK1E1_00417	fig|630129.38.peg.425
BcK1E1_00805	fig|630129.38.peg.818
BcK1E1_01121	fig|630129.38.peg.1137
BcK1E1_00123	fig|630129.38.peg.129
BcK1E1_01852	fig|630129.38.peg.1889
BcK1E1_01125	fig|630129.38.peg.1141
BcK1E1_01128	fig|630129.38.peg.1144
BcK1E1_01477	fig|630129.38.peg.1501
BcK1E1_01803	fig|630129.38.peg.1839
BcK1E1_00801	fig|630129.38.peg.814
BcK1E1_02018	fig|630129.38.peg.2070
BcK1E1_01581	fig|630129.38.peg.1608
BcK1E1_00023	fig|630129.38.peg.21
BcK1E1_00917	fig|630129.38.peg.935
BcK1E1_00850	fig|630129.38.peg.864
BcK1E1_02045	fig|630129.38.peg.2096
BcK1E1_02048	fig|630129.38.peg.2098
BcK1E1_00947	fig|630129.38.peg.963
BcK1E1_01021	fig|630129.38.peg.1038
BcK1E1_02015	fig|630129.38.peg.2067
BcK1E1_00583	fig|630129.38.peg.596
BcK1E1_00493	fig|630129.38.peg.501
BcK1E1_00107	fig|630129.38.peg.111
BcK1E1_01935	fig|630129.38.peg.1983
BcK1E1_01938	fig|630129.38.peg.1986
BcK1E1_01491	fig|630129.38.peg.1516
BcK1E1_01959	fig|630129.38.peg.2007
BcK1E1_01281	fig|630129.38.peg.1293
BcK1E1_00383	fig|630129.38.peg.391
BcK1E1_01381	fig|630129.38.peg.1401
BcK1E1_00433	fig|630129.38.peg.442
BcK1E1_00967	fig|630129.38.peg.983
BcK1E1_02054	fig|630129.38.peg.2104
BcK1E1_02068	fig|630129.38.peg.2118
BcK1E1_01995	fig|630129.38.peg.2046
BcK1E1_01998	fig|630129.38.peg.2049
BcK1E1_02065	fig|630129.38.peg.2115
BcK1E1_01431	fig|630129.38.peg.1452
BcK1E1_00450	fig|630129.38.peg.462
BcK1E1_00905	fig|630129.38.peg.923
BcK1E1_01137	fig|630129.38.peg.1152
BcK1E1_02007	fig|630129.38.peg.2058
BcK1E1_00908	fig|630129.38.peg.926
BcK1E1_01952	fig|630129.38.peg.2001
BcK1E1_01063	fig|630129.38.peg.1079
BcK1E1_00061	fig|630129.38.peg.60
BcK1E1_01256	fig|630129.38.peg.1267
BcK1E1_01356	fig|630129.38.peg.1375
BcK1E1_01403	fig|630129.38.peg.1424
BcK1E1_00165	fig|630129.38.peg.173
BcK1E1_01877	fig|630129.38.peg.1919
BcK1E1_01197	-
BcK1E1_00154	fig|630129.38.peg.161
BcK1E1_00401	fig|630129.38.peg.409
BcK1E1_00168	fig|630129.38.peg.176
BcK1E1_00041	fig|630129.38.peg.40
BcK1E1_01075	fig|630129.38.peg.1091
BcK1E1_01927	fig|630129.38.peg.1974
BcK1E1_01013	fig|630129.38.peg.1030
BcK1E1_00011	fig|630129.38.peg.11
BcK1E1_01078	fig|630129.38.peg.1094
BcK1E1_01043	fig|630129.38.peg.1061
BcK1E1_00833	fig|630129.38.peg.847
BcK1E1_01831	fig|630129.38.peg.1867
BcK1E1_01556	fig|630129.38.peg.1582
BcK1E1_00115	fig|630129.38.peg.120
BcK1E1_00148	fig|630129.38.peg.154
BcK1E1_00893	fig|630129.38.peg.909
BcK1E1_00173	fig|630129.38.peg.182
BcK1E1_01171	fig|630129.38.peg.1189
BcK1E1_00145	fig|630129.38.peg.151
BcK1E1_01891	fig|630129.38.peg.1934
BcK1E1_00118	fig|630129.38.peg.123
BcK1E1_01427	fig|630129.38.peg.1448
BcK1E1_00111	fig|630129.38.peg.115
BcK1E1_01898	fig|630129.38.peg.1942
BcK1E1_01143	fig|630129.38.peg.1158
BcK1E1_01178	fig|630129.38.peg.1196
BcK1E1_01175	fig|630129.38.peg.1193
BcK1E1_01895	fig|630129.38.peg.1938
BcK1E1_00141	fig|630129.38.peg.147
BcK1E1_01113	fig|630129.38.peg.1129
BcK1E1_00867	fig|630129.38.peg.880
BcK1E1_01859	fig|630129.38.peg.1897
BcK1E1_01838	fig|630129.38.peg.1875
BcK1E1_01835	fig|630129.38.peg.1871
BcK1E1_00045	fig|630129.38.peg.44
BcK1E1_01071	fig|630129.38.peg.1087
BcK1E1_02023	fig|630129.38.peg.2075
BcK1E1_00015	fig|630129.38.peg.15
BcK1E1_00073	fig|630129.38.peg.72
BcK1E1_00048	fig|630129.38.peg.47
BcK1E1_00408	fig|630129.38.peg.416
BcK1E1_00161	fig|630129.38.peg.169
BcK1E1_00787	fig|630129.38.peg.798
BcK1E1_00847	fig|630129.38.peg.861
BcK1E1_00950	fig|630129.38.peg.966
BcK1E1_00817	fig|630129.38.peg.832
BcK1E1_00405	fig|630129.38.peg.413
BcK1E1_01163	fig|630129.38.peg.1180
BcK1E1_01452	fig|630129.38.peg.1476
BcK1E1_01037	fig|630129.38.peg.1055
BcK1E1_01687	fig|630129.38.peg.1717
BcK1E1_00054	fig|630129.38.peg.53
BcK1E1_00068	fig|630129.38.peg.67
BcK1E1_00065	fig|630129.38.peg.64
BcK1E1_01097	fig|630129.38.peg.1114
BcK1E1_00901	fig|630129.38.peg.918
BcK1E1_01903	fig|630129.38.peg.1947
BcK1E1_01336	fig|630129.38.peg.1351
BcK1E1_02062	fig|630129.38.peg.2112
BcK1E1_01296	fig|630129.38.peg.1308
BcK1E1_00280	fig|630129.38.peg.292
BcK1E1_01992	fig|630129.38.peg.2043
BcK1E1_00169	fig|630129.38.peg.178
BcK1E1_00134	fig|630129.38.peg.140
BcK1E1_01486	fig|630129.38.peg.1510
BcK1E1_00874	fig|630129.38.peg.887
BcK1E1_00194	fig|630129.38.peg.205
BcK1E1_00909	fig|630129.38.peg.927
BcK1E1_00430	fig|630129.38.peg.438
BcK1E1_01157	fig|630129.38.peg.1172
BcK1E1_01396	fig|630129.38.peg.1417
BcK1E1_01236	fig|630129.38.peg.1248
BcK1E1_01932	fig|630129.38.peg.1980
BcK1E1_00380	fig|630129.38.peg.388
BcK1E1_00119	fig|630129.38.peg.124
BcK1E1_00149	fig|630129.38.peg.155
BcK1E1_01536	fig|630129.38.peg.1561
BcK1E1_01800	fig|630129.38.peg.1836
BcK1E1_02012	fig|630129.38.peg.2064
BcK1E1_00924	fig|630129.38.peg.942
BcK1E1_02042	fig|630129.38.peg.2093
BcK1E1_00726	fig|630129.38.peg.735
BcK1E1_01079	fig|630129.38.peg.1095
BcK1E1_02070	fig|630129.38.peg.2120
BcK1E1_01851	fig|630129.38.peg.1888
BcK1E1_00580	fig|630129.38.peg.592
BcK1E1_01596	fig|630129.38.peg.1624
BcK1E1_01122	fig|630129.38.peg.1138
BcK1E1_01626	fig|630129.38.peg.1654
